type,amount,oldbalanceOrg,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,dest_to_amount_ratio,dest_unchanged,origin_near_zero,origin_significant_drop,is_cash_out,is_transfer,high_value,medium_value
CASH_IN,17.429653035237216,2782.4102758740746,6597.104973068174,2799.8399289093118,6614.534626103412,0.0,17.429653035237152,17.429653035237607,0.006261977684825418,0.9457396187498688,1,0,0,0,0,0,0
CASH_OUT,230.63020836603823,68468.20587353627,12740.163430462491,68237.57566517022,12509.533222096454,0.0,-230.6302083660412,-230.63020836603755,0.003368378607925086,-0.9956827738184286,0,0,0,1,0,0,0
CASH_IN,4376.304436196414,4240.032058977838,99258.35112870642,8616.336495174251,103634.65556490283,0.0,4376.304436196414,4376.304436196413,1.0318960987178152,0.9997715489030802,0,0,0,0,0,0,0
CASH_IN,338.3022474306229,33093.02935822709,2028.885163816463,33431.33160565771,2367.187411247086,0.0,338.3022474306199,338.30224743062286,0.01022245565109834,0.9970527751950581,0,0,0,0,0,0,0
PAYMENT,483.3046443917996,2526.7057463694073,15629.491573568694,2043.4011019776076,16112.796217960493,0.0,-483.3046443917997,483.30464439179923,0.19120289024384243,0.997935183955842,0,0,0,0,0,0,0
CASH_OUT,3849.9451483683365,867.1880107054164,289.92259542923955,0.0,0.0,0.0,-867.1880107054164,-289.92259542923955,4.434460164037736,-0.07528608802752776,0,1,1,1,0,0,0
CASH_IN,3136.1360492082345,1797.3809787163352,3165.267143703647,4933.517027924569,6301.403192911881,0.0,3136.136049208234,3136.136049208234,1.7438663366239417,0.9996812379239169,0,0,0,0,0,0,0
PAYMENT,11008.919671397107,316.6186529062744,295882.8732331192,0.0,306891.79290451633,0.0,-316.6186529062744,11008.919671397132,34.66080965542572,0.9999091728159859,0,1,1,0,0,0,0
CASH_IN,32504.881123263352,1360.0460267537821,9839.573757559341,33864.92715001714,42344.4548808227,0.0,32504.881123263356,32504.881123263356,23.882279132609817,0.9999692363361509,0,0,0,0,0,0,0
CASH_IN,4.909809177629967,1294.9591699430325,40.34193969019018,1299.8689791206625,45.25174886782015,0.0,4.909809177629995,4.909809177629967,0.0037885523645361384,0.8307897988000632,1,0,0,0,0,0,0
CASH_OUT,235.2373330481475,400.945765515708,1017.0005969733614,165.7084324675605,781.763263925214,0.0,-235.2373330481475,-235.23733304814743,0.5852464517105466,-0.9957669688059159,0,1,0,1,0,0,0
PAYMENT,98190.96031778654,156.88278746016914,16.10682129987651,0.0,98207.06713908642,0.0,-156.88278746016914,98190.96031778654,621.9231487951672,0.999989815866831,0,1,1,0,0,0,1
PAYMENT,4082.873957575969,1744.6101287197503,55536.605860527525,0.0,59619.47981810349,0.0,-1744.6101287197503,4082.8739575759682,2.3389380540375266,0.9997551344604684,0,1,1,0,0,0,0
PAYMENT,4443.672511574119,3606.613160360418,484.0832794372475,0.0,4927.7557910113665,0.0,-3606.613160360418,4443.672511574119,1.2317486144024863,0.999775011545306,0,1,1,0,0,0,0
CASH_OUT,383.6979007767104,14273.937815114226,10506.371065498748,13890.239914337515,10122.673164722037,0.0,-383.6979007767113,-383.6979007767113,0.026879129404714687,-0.9974005576896051,0,0,0,1,0,0,0
CASH_IN,2773.5053097731493,7990.873694217458,397725.4803431046,10764.379003990607,400498.9856528777,0.0,2773.505309773149,2773.5053097731434,0.3470406835608434,0.9996395753879138,0,0,0,0,0,0,0
PAYMENT,93.42211547716718,127224.75637925077,6092.539413439355,127131.3342637736,6185.961528916522,0.0,-93.42211547716579,93.42211547716761,0.0007343019065941539,0.9894092607971552,1,0,0,0,0,0,0
CASH_OUT,483.4885554486506,1118.9493894762552,12348.903646866851,635.4608340276046,11865.415091418201,0.0,-483.4885554486506,-483.48855544865,0.4317057181260255,-0.9979359677566078,0,0,0,1,0,0,0
CASH_OUT,9670.307819899113,11672.574160443779,19718.095321449735,2002.2663405446656,10047.787501550622,0.0,-9670.307819899113,-9670.307819899113,0.8283930599993284,-0.9998966013678168,0,0,1,1,0,0,0
PAYMENT,7.127679282782196,7935.851370159606,1495.310389974049,7928.723690876824,1502.438069256831,0.0,-7.127679282782083,7.127679282782083,0.0008980487286911185,0.876963649129398,1,0,0,0,0,0,0
PAYMENT,1363.6833852321327,15804.179128545557,1.3660029448988413,14440.495743313424,1365.0493881770315,0.0,-1363.6833852321324,1363.6833852321327,0.08628079277945033,0.9992672292996152,0,0,0,0,0,0,0
CASH_OUT,59.91102187312274,3135.264569419926,34.38779887224134,3075.3535475468034,0.0,0.0,-59.911021873122536,-34.38779887224134,0.01910266833266675,-0.5645579045426442,1,0,0,1,0,0,0
PAYMENT,4918.520587590363,128324.32745459583,1875.179154216475,123405.80686700546,6793.699741806838,0.0,-4918.520587590363,4918.520587590363,0.03832852551520383,0.9997967281603573,0,0,0,0,0,0,0
CASH_IN,936.6503381594099,64174.94989020978,5542.648953918558,65111.600228369185,6479.299292077968,0.0,936.6503381594084,936.6503381594102,0.014595036610471715,0.9989335043573251,0,0,0,0,0,0,0
CASH_OUT,21219.564214258833,34683.35642463823,619.7446786793738,13463.792210379397,0.0,0.0,-21219.564214258833,-619.7446786793738,0.6117906284455489,-0.02920491050200003,0,0,0,1,0,0,0
PAYMENT,17379.658981350734,190331.6665385195,8157.77607687031,172952.00755716875,25537.435058221046,0.0,-17379.658981350745,17379.658981350738,0.09131201331555686,0.9999424647822002,0,0,0,0,0,0,0
PAYMENT,8.590996543932384,5360.22722075847,1792.9041800796344,5351.636224214538,1801.4951766235667,0.0,-8.590996543932306,8.590996543932306,0.0016024309715261403,0.8957355478735195,1,0,0,0,0,0,0
CASH_OUT,80.10066640994715,2.228024272704821,10891.44960612983,0.0,10811.348939719883,0.0,-2.228024272704821,-80.10066640994773,24.81414625263314,-0.9876696450933631,1,1,0,1,0,0,0
PAYMENT,212.7063255230444,1381.5299466706572,718.4574683547426,1168.8236211476128,931.1637938777869,0.0,-212.70632552304437,212.70632552304437,0.15385296067927762,0.9953206813249326,0,0,0,0,0,0,0
CASH_OUT,69.97439695743162,10544.80749108521,162.80234999674178,10474.833094127778,92.82795303931016,0.0,-69.97439695743196,-69.97439695743162,0.006635281083651846,-0.9859104121645476,1,0,0,1,0,0,0
CASH_OUT,4415.469054315743,764.5234677110848,132.50332383197687,0.0,0.0,0.0,-764.5234677110848,-132.50332383197687,5.767908157692403,-0.03000209493203525,0,1,1,1,0,0,0
PAYMENT,14110.718141688889,7339.668916421316,2128.1358201646067,0.0,16238.853961853496,0.0,-7339.668916421316,14110.718141688889,1.9222659817993906,0.9999291369066502,0,1,1,0,0,0,0
CASH_IN,3197.939467924649,507.90496284625937,292.2323501043924,3705.8444307709083,3490.1718180290413,0.0,3197.939467924649,3197.939467924649,6.283962038882197,0.9996873963980791,0,0,0,0,0,0,0
PAYMENT,8.180616942454456,295.04493187918536,1772.414959195162,286.8643149367309,1780.5955761376165,0.0,-8.180616942454435,8.180616942454435,0.02763302479298288,0.8910748584470763,1,1,0,0,0,0,0
PAYMENT,974.7925428317027,296.22060706049325,9687.454278207637,0.0,10662.24682103934,0.0,-296.22060706049325,974.792542831703,3.2796936675164767,0.9989751920043397,0,1,1,0,0,0,0
PAYMENT,893.6120593639472,311.6201132749958,4709.585864058468,0.0,5603.197923422415,0.0,-311.6201132749958,893.6120593639471,2.8584599052265163,0.9988821970489521,0,1,1,0,0,0,0
PAYMENT,43.611967792454905,1188.7679126635655,897.1862530178418,1145.1559448711107,940.7982208102967,0.0,-43.611967792454834,43.61196779245495,0.03665586147370508,0.9775844902279992,1,0,0,0,0,0,0
PAYMENT,421.00581657636656,8771.797144429276,284.38321857200253,8350.79132785291,705.3890351483691,0.0,-421.00581657636576,421.00581657636656,0.047989918112230044,0.9976303644150861,0,0,0,0,0,0,0
CASH_OUT,94.5367858176058,502365.0139863113,94749.08231535055,502270.47720049374,94654.54552953294,0.0,-94.53678581758868,-94.53678581760323,0.00018818308401766562,-0.9895328276805154,1,0,0,1,0,0,0
CASH_OUT,893.9626888412619,1542.7758776615926,6304.739161968855,648.8131888203308,5410.776473127593,0.0,-893.9626888412619,-893.9626888412622,0.5790754356101069,-0.9988826349830355,0,0,0,1,0,0,0
CASH_OUT,8157.868587636504,104005.1950533952,1628.997317550583,95847.3264657587,0.0,0.0,-8157.868587636505,-1628.997317550583,0.07843637182812407,-0.1996597077221068,0,0,0,1,0,0,0
CASH_OUT,1767.346598219214,7630.290558317638,50.22686526156941,5862.943960098424,0.0,0.0,-1767.3465982192138,-50.22686526156941,0.23159209896587082,-0.028403292268693023,1,0,0,1,0,0,0
PAYMENT,316.256889965293,2773.4026232787032,3819.4595397831754,2457.1457333134103,4135.716429748469,0.0,-316.2568899652929,316.25688996529334,0.1139909857753632,0.9968479801963984,0,0,0,0,0,0,0
CASH_OUT,401.57810176533445,4742.607825234619,37241.04286995253,4341.029723469284,36839.464768187194,0.0,-401.5781017653344,-401.5781017653353,0.08465668254214763,-0.9975160099478484,0,0,0,1,0,0,0
CASH_IN,33034.15547389778,1099.5363447825957,569.8485388683872,34133.691818680374,33604.00401276616,0.0,33034.15547389778,33034.15547389778,30.01641484218631,0.9999697292176878,0,0,0,0,0,0,0
PAYMENT,383.7092099106991,9494.201110221988,4069679.4326760923,9110.491900311288,4070063.141886003,0.0,-383.7092099106994,383.7092099105939,0.04041085654285087,0.9974006341040359,0,0,0,0,0,0,0
PAYMENT,150.25482734388453,133.31865272227827,5636.938162127144,0.0,5787.192989471028,0.0,-133.31865272227827,150.25482734388424,1.1186445389275637,0.9933886407623425,0,1,1,0,0,0,0
PAYMENT,329.4325316081053,47.44363142021484,205869.2086182324,0.0,206198.6411498405,0.0,-47.44363142021484,329.432531608094,6.800326935660686,0.9969736635943663,0,1,1,0,0,0,0
PAYMENT,1273.6753262945106,611.989922463438,23.955741985099817,0.0,1297.6310682796104,0.0,-611.989922463438,1273.6753262945106,2.0778079371614457,0.9992154865012512,0,1,1,0,0,0,0
CASH_OUT,2691.057913320895,35355.07863715981,376.1987606413703,32664.020723838912,0.0,0.0,-2691.0579133208958,-376.1987606413703,0.07611301979887977,-0.1397439329889064,0,0,0,1,0,0,0
CASH_OUT,35776.67165675459,2122.88940330693,182960.57953909397,0.0,147183.90788233938,0.0,-2122.88940330693,-35776.671656754595,16.84488448459215,-0.9999720496065371,0,1,1,1,0,0,0
CASH_OUT,603.1714731510452,12477.167213242634,869585.5518291391,11873.995740091588,868982.380355988,0.0,-603.1714731510456,-603.1714731510729,0.04833814636743454,-0.9983448407539719,0,0,0,1,0,0,0
CASH_OUT,42.499300852385964,13036.371916394015,47858.3480460916,12993.87261554163,47815.848745239215,0.0,-42.499300852385204,-42.49930085238884,0.003259805820139614,-0.9770111247674853,1,0,0,1,0,0,0
CASH_IN,3487.8335268295223,69.05414775287163,52.41806671163324,3556.887674582394,3540.2515935411557,0.0,3487.8335268295223,3487.8335268295223,49.78768051155901,0.9997133712479229,0,0,0,0,0,0,0
CASH_OUT,563.1037548961737,3016.708079211201,20607.302126877345,2453.6043243150275,20044.198371981172,0.0,-563.1037548961735,-563.1037548961722,0.18659981022530298,-0.9982272764694049,0,0,0,1,0,0,0
CASH_OUT,1903.4027246141575,80.36083330400906,4952.830511713411,219.56818910347397,3049.4277870992537,0.0,139.2073557994649,-1903.4027246141577,23.39458247068331,-0.9994749009823002,0,1,0,1,0,0,0
CASH_IN,3471.683471136159,720.4104103535394,348408.44389871036,4192.093881489698,351880.1273698465,0.0,3471.683471136159,3471.6834711361444,4.812355659568042,0.9997120382527442,0,0,0,0,0,0,0
CASH_IN,278.6716965985564,1478.1730014029522,92519.77547276812,1756.8446980015087,92798.44716936667,0.0,278.67169659855654,278.67169659855426,0.1883969598784216,0.9964243789694687,0,0,0,0,0,0,0
PAYMENT,301.16973573930073,58.324481334660014,1164.9389385824325,0.0,1466.1086743217331,0.0,-58.324481334660014,301.1697357393007,5.076651813276687,0.996690601732323,0,1,1,0,0,0,0
CASH_OUT,115.14805206340563,20368.824458995172,1801.5971541877802,20253.676406931765,1686.4491021243746,0.0,-115.1480520634068,-115.14805206340566,0.005652874048826526,-0.9913902989999861,0,0,0,1,0,0,0
CASH_OUT,134.9556437133968,1348.7137606276813,3198.9689648143176,1213.7581169142845,3064.0133211009206,0.0,-134.95564371339674,-134.95564371339697,0.09998834393644768,-0.9926446598854852,0,0,0,1,0,0,0
CASH_IN,25.054629573088363,338733.97772164555,483.4106597052179,338759.03235121863,508.4652892783063,0.0,25.054629573074635,25.05462957308839,7.396528619987077e-05,0.9616191050732549,1,0,0,0,0,0,0
CASH_OUT,545.6626510274738,20.262114923100317,15054.458373330426,0.0,14508.795722302952,0.0,-20.262114923100317,-545.6626510274746,25.663611216522785,-0.9981707182699977,0,1,1,1,0,0,0
CASH_IN,32.78424326077738,21834.03674565007,398746.49863952334,21866.820988910848,398779.28288278414,0.0,32.78424326077584,32.784243260801304,0.0015014512520712192,0.9704004025705957,1,0,0,0,0,0,0
CASH_OUT,27.72165903602863,5350.606625493294,1882.7297169677965,5322.884966457265,1855.008057931768,0.0,-27.72165903602854,-27.72165903602854,0.005180062918670398,-0.9651830697263802,1,0,0,1,0,0,0
CASH_IN,3944.79661846334,1622.3248625178412,8252.125568360882,5567.121480981181,12196.922186824222,0.0,3944.7966184633397,3944.7966184633406,2.4300721990697562,0.9997465657516862,0,0,0,0,0,0,0
CASH_IN,289.3996082759265,628185.5508886883,875.4792774508661,628474.9504969643,1164.8788857267925,0.0,289.3996082759695,289.3996082759264,0.0004606905510258317,0.9965564691841805,0,0,0,0,0,0,0
CASH_IN,5.82782816779776,4581.55115835849,1981.3399188511519,4587.378986526288,1987.1677470189497,0.0,5.827828167797634,5.827828167797861,0.0012717431767603744,0.8535405438707111,1,0,0,0,0,0,0
PAYMENT,160.83173162195413,376785.75977255416,2850.8400835105017,376624.9280409322,3011.671815132456,0.0,-160.8317316219327,160.83173162195408,0.00042685080473379576,0.9938207421376661,0,0,0,0,0,0,0
CASH_OUT,865.7151062956639,7249.072933157506,1718.0924633026334,6383.357826861842,852.3773570069695,0.0,-865.7151062956636,-865.7151062956639,0.1194077789668018,-0.9988462183331799,0,0,0,1,0,0,0
CASH_OUT,503.8410008272393,1396.6587680355226,1163.8288300362187,892.8177672082833,659.9878292089794,0.0,-503.8410008272393,-503.8410008272393,0.3604892784634495,-0.9980191783187946,0,0,0,1,0,0,0
CASH_IN,92.66784537177192,2231.555340391795,31570.31991592697,2324.223185763567,31662.987761298744,0.0,92.66784537177182,92.66784537177227,0.04150752444752813,0.9893239777638676,1,0,0,0,0,0,0
CASH_OUT,185.36726341264088,1743.5467829887893,117774.21781775697,1558.1795195761486,117588.85055434433,0.0,-185.3672634126408,-185.36726341264148,0.10625525507264776,-0.9946342507708273,0,0,0,1,0,0,0
PAYMENT,1337.484707697354,55121.406740694896,17223.899220067622,53783.92203299754,18561.383927764975,0.0,-1337.4847076973529,1337.4847076973529,0.024263902590268015,0.9992528864960127,0,0,0,0,0,0,0
PAYMENT,14.188323108075062,19619.20669204564,61.23642393581343,19605.018368937563,75.42474704388849,0.0,-14.188323108075565,14.18832310807506,0.0007231485035184286,0.9341599468957611,1,0,0,0,0,0,0
PAYMENT,25752.11009779512,644898.301242513,2698.657145372801,619146.1911447179,28450.767243167924,0.0,-25752.110097795143,25752.11009779512,0.03993198635535673,0.9999611697384819,0,0,0,0,0,0,0
CASH_OUT,295.35571982998016,3261.32593756784,1.4176075874620047,2965.97021773786,0.0,0.0,-295.35571982998,-1.4176075874620047,0.09053531911963908,-0.004783466262352854,1,0,0,1,0,0,0
CASH_IN,281.83456324598245,1507.6726455605128,196742.59685066435,1789.5072088064953,197024.43141391035,0.0,281.8345632459825,281.83456324599683,0.18680961975105823,0.9964643642258252,0,0,0,0,0,0,0
CASH_OUT,437.93458999184,114.58758370945145,23761.08881888716,0.0,23323.15422889532,0.0,-114.58758370945145,-437.93458999184077,3.788768446727472,-0.9977217562188073,0,1,1,1,0,0,0
PAYMENT,23.881549846506775,187.43889502923454,912072.5587402188,163.55734518272777,912096.4402900652,0.0,-23.881549846506772,23.881549846497364,0.12673365465660247,0.9598095775312081,1,1,0,0,0,0,0
CASH_IN,292.46148497938526,103350.98011846475,3745.0513188682276,103643.44160344414,4037.5128038476128,0.0,292.461484979387,292.4614849793852,0.0028297617969598476,0.9965923978062392,0,0,0,0,0,0,0
CASH_IN,287.44993974608474,111821.24179188405,186.15842246714044,112108.69173163014,473.6083622132252,0.0,287.4499397460895,287.44993974608474,0.002570597182992155,0.9965331939369435,0,0,0,0,0,0,0
TRANSFER,423.9160551120775,6962.6434016030435,16825.364373024582,6538.727346490966,17249.28042813666,0.0,-423.91605511207763,423.9160551120767,0.06087561218520915,0.9976465939849295,0,0,0,0,1,0,0
CASH_OUT,13.53840762145217,2427.494952991184,6206.031044580127,2413.956545369732,6192.492636958675,0.0,-13.53840762145228,-13.53840762145228,0.0055748139829472874,-0.9312166761286609,1,0,0,1,0,0,0
PAYMENT,978.64234629477,2636.7133476811596,27042.05240097272,1658.0710013863895,28020.69474726749,0.0,-978.64234629477,978.6423462947714,0.3710192190349662,0.9989792193000018,0,0,0,0,0,0,0
CASH_IN,38.24991897293778,6543.835411938216,269.42207050089235,6582.0853309111535,307.67198947383014,0.0,38.24991897293785,38.24991897293779,0.005844290431378516,0.974522240397758,1,0,0,0,0,0,0
PAYMENT,2.7217781583527945,6243.250319723664,744.8476669070602,6240.528541565311,747.569445065413,0.0,-2.7217781583531178,2.7217781583527767,0.00043588549769626235,0.7313112288125729,1,0,0,0,0,0,0
CASH_OUT,6.352526928521691,3827567.1271442007,632.3534261225485,3827560.7746172724,626.0008991940268,0.0,-6.352526928298175,-6.352526928521684,1.6596770370907532e-06,-0.8639923376382562,1,0,0,1,0,0,0
PAYMENT,13.166275883122783,31366.350084490015,496.8793580080372,31353.183808606893,510.04563389116,0.0,-13.16627588312258,13.166275883122807,0.0004197446021949114,0.9294098174954124,1,0,0,0,0,0,0
PAYMENT,5056.05376770689,6374.09840194361,9458.572528934745,1318.0446342367204,14514.626296641634,0.0,-5056.05376770689,5056.05376770689,0.7930942314812621,0.9998022564034447,0,0,1,0,0,0,0
CASH_OUT,65.54461307451014,221313.663584786,997.6657697988284,221248.1189717115,932.1211567243182,0.0,-65.54461307451129,-65.54461307451015,0.00029616028153236167,-0.9849724875719048,1,0,0,1,0,0,0
PAYMENT,38298.479302733176,7638.33375000925,3514.891654482223,0.0,41813.3709572154,0.0,-7638.33375000925,38298.479302733176,5.0133271507723824,0.9999738899844539,0,1,1,0,0,0,0
PAYMENT,1286.5344583538015,91.24483442128346,87961.12888254107,0.0,89247.66334089487,0.0,-91.24483442128346,1286.5344583537953,13.94695395601428,0.9992233217577068,0,1,1,0,0,0,0
CASH_IN,568.4349898861973,2342.115130850685,44004.01052339561,2910.5501207368825,44572.44551328181,0.0,568.4349898861974,568.4349898861983,0.24259797668577335,0.9982438732818318,0,0,0,0,0,0,0
CASH_OUT,1026.285321862279,2011.6878158558052,192718.0680631542,985.4024939935262,191691.7827412919,0.0,-1026.285321862279,-1026.2853218622913,0.5099078524633972,-0.9990265606071593,0,0,0,1,0,0,0
PAYMENT,733.116313739095,103.17352158991929,126684.87748369543,0.0,127417.99379743452,0.0,-103.17352158991929,733.1163137390977,7.0374534963406425,0.998637818038801,0,1,1,0,0,0,0
PAYMENT,197.41737298899795,54.487830487239655,32315.517718989315,0.0,32512.935091978314,0.0,-54.487830487239655,197.41737298899898,3.5578499151160243,0.994960118738925,0,1,1,0,0,0,0
CASH_OUT,152.89692885198286,120004.40606326914,1164.2522772947216,119851.50913441715,1011.3553484427387,0.0,-152.89692885198747,-152.89692885198292,0.0012740836756251854,-0.9935021445362192,0,0,0,1,0,0,0
PAYMENT,3600.948409522593,36612.81870344548,231.18036014093119,33011.87029392289,3832.128769663524,0.0,-3600.9484095225926,3600.948409522593,0.09834943573322855,0.9997223724811393,0,0,0,0,0,0,0
