policy_id,exposure,area,region,vehicle_power,vehicle_age,driver_age,bonus_malus,density,vehicle_brand,claim_count,claim_amount,annualized_loss_cost,material_loss_flag,renewal_period
POL100296,0.954,A,Central,8,22.9,54,86,1047,B4,1,1102.58,1155.28,0,Current Year
POL100297,0.882,C,South,11,4.5,69,50,934,B3,1,2220.39,2516.68,0,Current Year
POL100298,0.833,D,Central,6,6.6,18,70,1211,B1,0,0.0,0.0,0,Current Year
POL100299,0.546,B,Coastal,12,19.6,57,53,699,B2,0,0.0,0.0,0,Prior Year
POL100300,0.731,D,Metro,8,2.8,44,78,292,B1,0,0.0,0.0,0,Prior Year
POL100301,0.388,C,Metro,10,7.2,52,56,277,B6,0,0.0,0.0,0,Current Year
POL100302,0.82,B,South,6,6.2,41,50,1772,B7,0,0.0,0.0,0,Prior Year
POL100303,0.818,C,South,6,25.0,47,87,893,B7,0,0.0,0.0,0,Prior Year
POL100304,0.791,C,Central,4,12.5,55,87,5994,B7,0,0.0,0.0,1,Prior Year
POL100305,0.584,E,West,10,11.6,31,66,288,B4,0,0.0,0.0,0,Current Year
POL100306,0.534,E,South,9,8.3,54,132,545,B2,0,0.0,0.0,1,Prior Year
POL100307,0.565,B,South,10,19.1,65,50,1985,B6,0,0.0,0.0,0,Prior Year
POL100308,0.275,B,West,6,14.0,62,72,792,B2,0,0.0,0.0,0,Current Year
POL100309,0.883,E,North,6,9.8,28,60,147,B5,0,0.0,0.0,0,Prior Year
POL100310,0.657,E,Metro,8,7.6,48,99,2482,B2,0,0.0,0.0,1,Prior Year
POL100311,0.541,E,Coastal,7,6.4,50,62,495,B2,0,0.0,0.0,0,Current Year
POL100312,0.661,C,North,5,2.2,68,50,370,B4,0,0.0,0.0,0,Current Year
POL100313,0.791,A,Central,12,8.2,50,103,74,B3,0,0.0,0.0,0,Prior Year
POL100314,0.536,C,East,13,4.1,32,91,102,B7,0,0.0,0.0,0,Prior Year
POL100315,0.873,F,Metro,14,15.1,42,82,3263,B5,0,0.0,0.0,1,Current Year
POL100316,0.94,D,Metro,13,1.7,54,69,610,B4,0,0.0,0.0,0,Prior Year
POL100317,0.541,D,West,7,5.2,39,51,166,B5,0,0.0,0.0,0,Prior Year
POL100318,0.353,A,West,10,9.2,58,52,655,B5,0,0.0,0.0,0,Current Year
POL100319,0.82,C,East,10,8.7,38,58,2785,B4,0,0.0,0.0,0,Prior Year
POL100320,0.995,B,West,9,9.1,45,68,4032,B5,0,0.0,0.0,0,Prior Year
POL100321,0.361,A,North,7,4.5,42,95,980,B2,0,0.0,0.0,0,Current Year
POL100322,0.785,B,Central,9,8.3,40,110,671,B7,0,0.0,0.0,0,Current Year
POL100323,0.869,B,West,4,9.5,47,87,153,B5,0,0.0,0.0,0,Current Year
POL100324,0.94,C,North,10,12.1,50,84,659,B3,0,0.0,0.0,0,Prior Year
POL100325,0.343,D,Metro,4,1.5,45,101,185,B3,0,0.0,0.0,1,Prior Year
POL100326,0.319,C,Central,10,19.5,39,87,133,B5,0,0.0,0.0,0,Current Year
POL100327,0.991,C,East,13,11.8,46,50,182,B1,0,0.0,0.0,0,Prior Year
POL100328,0.338,B,South,7,2.5,76,50,115,B1,0,0.0,0.0,0,Prior Year
POL100329,0.383,C,Metro,7,8.2,40,50,4156,B2,0,0.0,0.0,0,Current Year
POL100330,0.681,E,East,8,23.5,40,75,967,B4,0,0.0,0.0,0,Prior Year
POL100331,0.585,E,North,13,6.8,50,50,488,B1,0,0.0,0.0,0,Current Year
POL100332,0.813,F,Central,6,4.3,35,66,99,B6,0,0.0,0.0,0,Current Year
POL100333,0.393,E,Coastal,7,2.1,18,81,1161,B1,0,0.0,0.0,1,Prior Year
POL100334,0.936,C,North,6,18.2,35,81,571,B3,1,3306.14,3532.87,0,Current Year
POL100335,0.413,C,North,5,3.0,40,50,819,B6,0,0.0,0.0,0,Current Year
POL100336,0.827,B,North,6,10.4,51,66,282,B5,0,0.0,0.0,0,Prior Year
POL100337,0.301,D,Metro,11,12.3,41,55,1786,B4,0,0.0,0.0,1,Current Year
POL100338,0.605,D,Metro,8,11.3,62,64,349,B1,0,0.0,0.0,0,Current Year
POL100339,0.274,C,South,8,1.4,50,80,422,B7,0,0.0,0.0,0,Prior Year
POL100340,0.485,A,South,12,7.3,52,90,1823,B4,0,0.0,0.0,0,Current Year
POL100341,0.484,B,Central,8,3.7,49,50,2497,B1,0,0.0,0.0,0,Prior Year
POL100342,0.79,D,Coastal,13,5.1,59,53,241,B5,0,0.0,0.0,0,Prior Year
POL100343,0.591,C,Metro,8,7.0,37,72,647,B2,0,0.0,0.0,0,Prior Year
POL100344,0.293,E,North,6,7.0,32,65,2110,B2,0,0.0,0.0,0,Prior Year
POL100345,0.997,A,East,11,10.8,51,50,1920,B5,0,0.0,0.0,0,Current Year
POL100346,0.917,D,East,6,13.3,34,50,352,B7,0,0.0,0.0,0,Prior Year
POL100347,0.937,E,North,14,5.5,40,62,1523,B1,0,0.0,0.0,1,Prior Year
POL100348,0.435,A,South,11,13.8,64,98,189,B2,0,0.0,0.0,0,Current Year
POL100349,0.546,F,North,6,22.7,48,61,73,B1,0,0.0,0.0,0,Prior Year
POL100350,0.42,A,Central,7,7.0,47,76,881,B1,0,0.0,0.0,0,Current Year
POL100351,0.344,D,Coastal,6,15.0,42,61,343,B2,0,0.0,0.0,0,Prior Year
POL100352,0.275,C,Central,11,1.9,44,78,312,B6,0,0.0,0.0,0,Prior Year
POL100353,0.628,B,East,7,12.3,45,50,344,B2,0,0.0,0.0,0,Prior Year
POL100354,0.342,C,West,9,6.0,57,89,282,B7,0,0.0,0.0,0,Current Year
POL100355,0.382,A,Metro,9,3.0,32,53,371,B4,0,0.0,0.0,0,Prior Year
POL100356,0.895,D,Coastal,10,7.0,28,93,414,B4,1,7479.13,8353.24,0,Prior Year
POL100357,0.613,A,Central,13,14.8,55,50,452,B3,0,0.0,0.0,0,Current Year
POL100358,0.388,F,West,6,7.1,55,62,68,B3,0,0.0,0.0,0,Prior Year
POL100359,0.752,F,North,10,13.9,34,52,220,B1,0,0.0,0.0,0,Current Year
POL100360,0.449,E,West,14,6.4,56,87,809,B3,0,0.0,0.0,0,Prior Year
POL100361,0.645,A,Metro,6,4.6,25,151,2282,B4,1,6689.05,10367.35,1,Current Year
POL100362,0.462,D,Metro,9,14.6,41,67,416,B1,1,5040.91,10906.0,0,Prior Year
POL100363,0.637,E,East,9,14.2,68,86,902,B7,0,0.0,0.0,1,Prior Year
POL100364,0.721,C,West,6,16.7,42,64,506,B2,0,0.0,0.0,0,Current Year
POL100365,0.652,C,South,14,11.8,56,107,479,B5,0,0.0,0.0,1,Prior Year
POL100366,0.547,E,Metro,15,15.8,30,57,119,B4,0,0.0,0.0,1,Prior Year
POL100367,0.843,A,South,10,4.8,18,59,310,B4,0,0.0,0.0,0,Prior Year
POL100368,0.905,C,South,10,5.8,52,78,1082,B6,0,0.0,0.0,0,Current Year
POL100369,0.385,E,East,12,2.8,18,110,10407,B1,0,0.0,0.0,1,Current Year
POL100370,0.352,E,Metro,10,4.8,47,68,236,B2,0,0.0,0.0,1,Prior Year
POL100371,0.335,F,North,9,10.5,40,66,567,B3,0,0.0,0.0,0,Prior Year
POL100372,0.985,E,West,10,14.5,39,73,1404,B3,0,0.0,0.0,1,Prior Year
POL100373,0.956,B,East,9,7.2,33,104,506,B2,0,0.0,0.0,0,Current Year
POL100374,0.423,F,East,5,2.9,25,95,1673,B2,0,0.0,0.0,1,Current Year
POL100375,0.977,B,Metro,7,3.1,35,104,47,B1,1,3429.01,3508.19,0,Prior Year
POL100376,0.406,C,Metro,12,25.0,36,78,1515,B6,0,0.0,0.0,0,Prior Year
POL100377,0.63,C,Metro,6,1.9,18,67,685,B4,0,0.0,0.0,1,Current Year
POL100378,0.623,D,North,6,9.5,56,50,431,B4,0,0.0,0.0,0,Prior Year
POL100379,0.936,D,Central,11,4.5,72,58,889,B1,0,0.0,0.0,0,Prior Year
POL100380,0.28,B,Central,10,12.8,18,108,1992,B6,0,0.0,0.0,1,Current Year
POL100381,0.487,E,West,5,1.6,39,53,134,B4,0,0.0,0.0,0,Prior Year
POL100382,0.7,B,Coastal,8,5.6,37,87,797,B1,0,0.0,0.0,0,Prior Year
POL100383,0.3,D,North,10,6.1,35,50,2057,B2,0,0.0,0.0,0,Prior Year
POL100384,0.427,A,Coastal,6,25.0,30,75,616,B6,0,0.0,0.0,0,Current Year
POL100385,0.599,E,West,13,6.0,27,54,988,B1,0,0.0,0.0,1,Prior Year
POL100386,0.911,E,North,6,8.6,52,70,154,B1,0,0.0,0.0,0,Prior Year
POL100387,0.821,B,East,7,12.0,41,60,181,B4,0,0.0,0.0,0,Prior Year
POL100388,0.872,C,West,7,5.5,44,73,3869,B4,0,0.0,0.0,0,Prior Year
POL100389,0.821,C,East,9,7.8,58,72,324,B2,1,601.14,732.38,0,Prior Year
POL100390,0.781,F,West,4,15.0,54,59,377,B3,0,0.0,0.0,0,Current Year
POL100391,0.887,B,North,9,15.6,26,104,435,B1,0,0.0,0.0,0,Current Year
POL100392,0.761,A,Central,10,4.8,39,101,398,B7,0,0.0,0.0,0,Current Year
POL100393,0.802,C,West,11,7.0,45,77,241,B1,0,0.0,0.0,0,Prior Year
POL100394,0.476,B,North,7,4.4,47,50,1068,B4,0,0.0,0.0,0,Prior Year
POL100395,0.376,B,North,14,8.4,67,81,3416,B7,0,0.0,0.0,0,Current Year
POL100396,0.817,E,South,11,3.5,36,62,122,B2,0,0.0,0.0,0,Current Year
POL100397,0.374,C,East,6,6.5,44,79,1051,B2,0,0.0,0.0,1,Prior Year
POL100398,0.94,B,East,6,13.6,44,99,185,B6,0,0.0,0.0,0,Current Year
POL100399,0.697,B,West,12,0.5,48,102,181,B7,0,0.0,0.0,0,Prior Year
POL100400,0.497,E,South,5,18.9,34,91,216,B5,1,3444.28,6929.1,1,Prior Year
POL100401,0.952,C,Metro,8,8.2,42,118,812,B2,0,0.0,0.0,1,Current Year
POL100402,0.366,B,Metro,7,17.7,57,82,590,B2,0,0.0,0.0,0,Current Year
POL100403,0.636,C,Metro,7,6.8,41,69,531,B3,0,0.0,0.0,0,Prior Year
POL100404,0.319,A,North,5,12.7,34,79,6943,B5,0,0.0,0.0,1,Current Year
POL100405,0.974,C,Central,6,12.9,51,52,1039,B2,0,0.0,0.0,0,Prior Year
POL100406,0.682,B,Central,6,13.6,41,73,110,B3,0,0.0,0.0,0,Prior Year
POL100407,0.853,C,West,9,14.5,18,97,348,B1,0,0.0,0.0,1,Prior Year
POL100408,0.461,F,North,6,8.9,49,71,139,B1,0,0.0,0.0,0,Prior Year
POL100409,0.851,C,Central,8,8.9,37,88,833,B1,0,0.0,0.0,0,Prior Year
POL100410,0.777,D,East,7,5.8,43,97,233,B4,0,0.0,0.0,0,Current Year
POL100411,0.733,B,East,5,9.1,50,79,189,B6,0,0.0,0.0,0,Prior Year
POL100412,0.963,B,North,7,6.9,40,69,587,B3,0,0.0,0.0,0,Prior Year
POL100413,0.575,C,Coastal,10,7.0,20,54,574,B5,0,0.0,0.0,0,Prior Year
POL100414,0.561,B,Metro,8,10.8,36,50,407,B7,0,0.0,0.0,0,Current Year
POL100415,0.769,C,Central,10,2.2,41,73,285,B4,0,0.0,0.0,0,Current Year
POL100416,0.876,D,North,6,6.5,34,90,1449,B6,1,3107.84,3546.58,0,Prior Year
POL100417,0.501,B,South,12,2.6,29,138,744,B2,1,3890.09,7759.91,1,Prior Year
POL100418,0.752,D,North,10,1.4,62,87,1521,B3,0,0.0,0.0,1,Current Year
POL100419,0.407,C,Metro,5,6.5,26,56,739,B4,0,0.0,0.0,0,Current Year
POL100420,0.664,E,West,8,0.7,49,50,380,B1,0,0.0,0.0,0,Prior Year
POL100421,0.827,D,East,9,6.6,61,50,1156,B6,0,0.0,0.0,0,Current Year
POL100422,0.299,F,East,13,3.2,52,71,1907,B4,0,0.0,0.0,1,Current Year
POL100423,0.796,D,West,10,12.1,40,71,426,B1,0,0.0,0.0,0,Current Year
POL100424,0.262,A,East,14,8.5,55,86,627,B4,0,0.0,0.0,0,Current Year
POL100425,0.969,C,West,6,4.1,44,79,202,B2,1,2355.17,2431.12,0,Prior Year
POL100426,0.602,C,Central,8,17.3,35,60,2987,B3,0,0.0,0.0,0,Current Year
POL100427,0.557,E,West,5,5.5,39,67,93,B2,0,0.0,0.0,0,Prior Year
POL100428,0.79,E,South,8,11.6,64,93,1449,B6,0,0.0,0.0,1,Current Year
POL100429,0.642,B,South,4,10.4,51,50,770,B6,0,0.0,0.0,0,Prior Year
POL100430,0.798,E,South,4,2.3,53,118,1394,B3,1,41422.58,51899.11,1,Current Year
POL100431,0.314,C,South,6,2.9,24,77,343,B2,0,0.0,0.0,0,Prior Year
POL100432,0.672,D,Central,7,7.7,18,92,561,B5,0,0.0,0.0,0,Prior Year
POL100433,0.669,D,West,7,22.1,49,91,416,B1,0,0.0,0.0,0,Prior Year
POL100434,0.949,C,East,15,10.3,59,89,367,B1,0,0.0,0.0,0,Prior Year
POL100435,0.28,C,Coastal,5,25.0,35,117,964,B4,0,0.0,0.0,1,Prior Year
POL100436,0.59,C,Metro,6,8.5,47,81,322,B2,0,0.0,0.0,0,Current Year
POL100437,0.723,D,South,12,5.3,63,74,1026,B7,0,0.0,0.0,0,Current Year
POL100438,0.663,E,Central,11,21.7,54,54,42,B4,0,0.0,0.0,0,Prior Year
POL100439,0.306,C,South,10,1.1,28,73,374,B4,0,0.0,0.0,0,Prior Year
POL100440,0.695,E,West,4,7.9,27,67,952,B3,0,0.0,0.0,0,Prior Year
POL100441,0.417,C,North,6,0.4,39,52,2073,B3,0,0.0,0.0,0,Current Year
POL100442,0.397,A,South,11,8.6,45,74,157,B2,0,0.0,0.0,0,Prior Year
POL100443,0.909,D,Metro,5,6.3,50,82,1549,B5,0,0.0,0.0,0,Prior Year
POL100444,0.398,B,Central,9,12.3,53,73,116,B7,0,0.0,0.0,0,Prior Year
POL100445,0.591,D,North,7,0.4,38,94,721,B6,0,0.0,0.0,0,Prior Year
POL100446,0.813,B,Metro,7,13.5,38,99,947,B6,0,0.0,0.0,0,Prior Year
POL100447,0.78,D,Metro,8,4.4,31,50,80,B4,1,1348.88,1728.25,0,Current Year
POL100448,0.665,B,Central,11,5.7,27,72,497,B7,0,0.0,0.0,0,Current Year
POL100449,0.855,D,Metro,15,3.8,52,108,467,B2,0,0.0,0.0,1,Current Year
POL100450,0.599,D,East,11,2.0,55,50,270,B6,0,0.0,0.0,0,Prior Year
POL100451,0.715,D,Metro,10,4.6,24,71,299,B4,0,0.0,0.0,0,Current Year
POL100452,0.864,A,East,12,4.1,40,62,972,B5,0,0.0,0.0,0,Prior Year
POL100453,0.759,C,East,5,9.2,53,91,900,B3,0,0.0,0.0,0,Current Year
POL100454,0.731,D,Metro,8,7.9,34,99,152,B1,0,0.0,0.0,0,Prior Year
POL100455,0.555,C,Coastal,15,2.5,29,70,940,B3,0,0.0,0.0,1,Current Year
POL100456,0.669,B,South,7,12.2,48,50,5618,B2,0,0.0,0.0,0,Current Year
POL100457,0.547,D,East,5,9.3,52,75,2259,B6,0,0.0,0.0,0,Prior Year
POL100458,0.808,D,North,10,3.9,44,88,1497,B4,1,1314.39,1626.28,1,Current Year
POL100459,0.535,C,South,6,5.8,53,59,243,B2,0,0.0,0.0,0,Prior Year
POL100460,0.6,E,West,13,7.0,44,59,121,B6,0,0.0,0.0,0,Prior Year
POL100461,0.817,D,South,7,5.1,40,81,101,B5,0,0.0,0.0,0,Prior Year
POL100462,0.628,F,East,10,9.7,18,74,403,B2,0,0.0,0.0,1,Current Year
POL100463,0.504,D,Central,12,2.0,63,50,989,B5,0,0.0,0.0,0,Current Year
POL100464,0.87,F,Coastal,5,2.4,35,56,816,B4,0,0.0,0.0,0,Prior Year
POL100465,0.536,D,Coastal,14,8.0,48,50,312,B1,0,0.0,0.0,0,Prior Year
POL100466,0.884,C,North,8,4.7,42,76,194,B1,0,0.0,0.0,0,Prior Year
POL100467,0.839,A,East,9,8.0,32,61,361,B2,0,0.0,0.0,0,Current Year
POL100468,0.585,D,North,8,9.3,32,73,969,B4,0,0.0,0.0,0,Prior Year
POL100469,0.785,C,Central,4,8.7,28,67,757,B5,0,0.0,0.0,0,Prior Year
POL100470,0.276,E,East,13,5.1,62,71,95,B1,0,0.0,0.0,0,Prior Year
POL100471,0.542,E,North,6,10.8,60,83,241,B1,0,0.0,0.0,0,Prior Year
POL100472,0.895,E,Metro,8,11.5,55,113,542,B4,0,0.0,0.0,1,Prior Year
POL100473,0.685,C,West,8,6.0,52,86,47,B2,0,0.0,0.0,0,Prior Year
POL100474,0.668,D,Central,8,2.9,51,105,54,B1,0,0.0,0.0,0,Current Year
POL100475,0.749,D,Coastal,8,13.2,44,66,526,B3,0,0.0,0.0,0,Prior Year
POL100476,0.758,C,Coastal,15,7.5,47,50,2179,B5,0,0.0,0.0,0,Prior Year
POL100477,0.688,C,West,6,9.3,50,101,780,B2,0,0.0,0.0,0,Prior Year
POL100478,0.565,F,East,8,7.0,79,59,1061,B2,0,0.0,0.0,1,Current Year
POL100479,0.388,A,West,12,17.1,66,55,370,B2,0,0.0,0.0,0,Current Year
POL100480,0.469,E,East,11,11.6,37,54,1355,B2,0,0.0,0.0,0,Prior Year
POL100481,0.47,A,South,12,7.7,40,92,347,B1,0,0.0,0.0,0,Prior Year
POL100482,0.573,A,Coastal,8,7.7,72,80,866,B1,0,0.0,0.0,0,Prior Year
POL100483,0.999,E,Coastal,8,9.6,37,68,3583,B1,0,0.0,0.0,0,Current Year
POL100484,0.514,A,West,7,5.6,28,73,1901,B6,0,0.0,0.0,0,Current Year
POL100485,0.586,D,Metro,7,0.6,63,129,350,B1,0,0.0,0.0,1,Prior Year
POL100486,0.529,B,South,5,4.4,37,82,3284,B7,0,0.0,0.0,0,Prior Year
POL100487,0.686,E,Metro,11,15.4,47,50,171,B2,0,0.0,0.0,0,Current Year
POL100488,0.961,C,Coastal,7,13.1,44,63,130,B2,0,0.0,0.0,0,Current Year
POL100489,0.917,B,West,7,5.8,63,67,169,B7,0,0.0,0.0,0,Current Year
POL100490,0.533,D,South,7,17.8,18,77,181,B6,0,0.0,0.0,0,Current Year
POL100491,0.45,D,East,10,13.5,21,55,284,B3,0,0.0,0.0,0,Prior Year
POL100492,0.913,E,East,7,15.6,52,92,175,B2,0,0.0,0.0,0,Current Year
POL100493,0.62,A,North,8,7.9,45,65,283,B7,0,0.0,0.0,0,Prior Year
POL100494,0.764,F,West,7,3.4,54,50,148,B1,0,0.0,0.0,0,Current Year
POL100495,0.305,E,Metro,11,17.0,32,60,902,B6,0,0.0,0.0,1,Prior Year
POL100496,0.9,B,Metro,7,5.1,24,52,908,B5,0,0.0,0.0,0,Prior Year
POL100497,0.485,D,South,9,3.1,50,56,189,B5,0,0.0,0.0,0,Prior Year
POL100498,0.621,C,Coastal,8,3.4,18,50,600,B5,0,0.0,0.0,0,Prior Year
POL100499,0.399,D,East,4,2.5,57,68,300,B4,0,0.0,0.0,0,Prior Year
POL100500,0.565,B,Metro,14,3.6,33,96,4054,B4,0,0.0,0.0,1,Current Year
POL100501,0.871,F,Metro,12,6.3,31,134,1562,B5,0,0.0,0.0,1,Prior Year
POL100502,0.871,D,Metro,11,11.8,44,76,127,B7,1,1959.32,2250.32,0,Prior Year
POL100503,0.605,C,North,6,1.7,49,99,281,B6,0,0.0,0.0,0,Prior Year
POL100504,0.826,F,Metro,12,6.3,44,121,472,B3,0,0.0,0.0,1,Current Year
POL100505,0.594,C,South,14,6.4,45,71,552,B5,0,0.0,0.0,0,Prior Year
POL100506,0.53,C,Coastal,12,9.1,37,68,251,B6,0,0.0,0.0,0,Prior Year
POL100507,0.659,D,South,9,1.8,18,71,192,B6,0,0.0,0.0,0,Current Year
POL100508,0.401,D,Central,11,10.2,45,50,4254,B6,0,0.0,0.0,1,Prior Year
POL100509,0.487,B,South,7,7.8,42,50,123,B5,1,3404.0,6983.69,0,Prior Year
POL100510,0.78,D,North,11,12.4,37,50,2321,B3,0,0.0,0.0,0,Prior Year
POL100511,0.828,C,East,7,16.0,46,81,1239,B6,0,0.0,0.0,1,Current Year
POL100512,0.293,D,Metro,7,11.3,51,67,456,B1,0,0.0,0.0,0,Prior Year
POL100513,0.8,C,North,12,24.9,81,57,301,B5,0,0.0,0.0,0,Prior Year
POL100514,0.863,C,West,5,8.8,69,64,134,B2,0,0.0,0.0,0,Prior Year
POL100515,0.584,D,West,4,17.3,30,77,284,B6,0,0.0,0.0,0,Current Year
POL100516,0.297,B,Metro,10,12.0,22,50,920,B3,0,0.0,0.0,0,Prior Year
POL100517,0.762,C,Coastal,12,16.8,50,80,43,B4,0,0.0,0.0,0,Current Year
POL100518,0.435,E,North,9,18.4,66,60,76,B2,0,0.0,0.0,0,Prior Year
POL100519,0.733,D,East,9,10.2,57,85,770,B6,0,0.0,0.0,0,Prior Year
POL100520,0.532,C,Coastal,5,2.2,50,69,237,B5,0,0.0,0.0,0,Current Year
POL100521,0.728,A,Metro,9,8.6,29,65,5374,B4,0,0.0,0.0,0,Prior Year
POL100522,0.444,C,East,14,18.8,70,111,275,B2,0,0.0,0.0,0,Prior Year
POL100523,0.607,C,North,8,5.4,26,57,2456,B1,0,0.0,0.0,0,Prior Year
POL100524,0.644,C,North,9,9.5,27,85,13922,B3,0,0.0,0.0,0,Prior Year
POL100525,0.723,D,South,6,13.9,35,92,1722,B1,0,0.0,0.0,1,Current Year
POL100526,0.402,F,Metro,6,10.5,45,50,307,B5,0,0.0,0.0,0,Prior Year
POL100527,0.972,C,South,13,16.8,24,74,29,B1,0,0.0,0.0,0,Current Year
POL100528,0.467,B,North,6,3.0,44,72,310,B6,0,0.0,0.0,0,Prior Year
POL100529,0.48,D,North,14,11.9,18,50,649,B2,0,0.0,0.0,0,Current Year
POL100530,0.442,C,West,13,4.2,54,97,292,B6,0,0.0,0.0,0,Prior Year
POL100531,0.301,E,West,5,6.9,30,50,2508,B5,1,529.45,1761.26,0,Prior Year
POL100532,0.567,D,Central,11,18.0,38,108,23,B6,0,0.0,0.0,0,Prior Year
POL100533,0.829,C,South,4,14.3,18,50,1680,B5,0,0.0,0.0,0,Current Year
POL100534,0.782,E,Coastal,13,7.0,27,66,590,B4,0,0.0,0.0,1,Prior Year
POL100535,0.397,C,Metro,12,11.9,60,77,2017,B6,0,0.0,0.0,1,Current Year
POL100536,0.353,D,Metro,4,11.7,40,125,9060,B5,0,0.0,0.0,1,Prior Year
POL100537,0.491,A,North,10,16.3,33,50,241,B3,0,0.0,0.0,0,Prior Year
POL100538,0.826,B,Metro,8,9.4,31,75,1059,B5,0,0.0,0.0,0,Prior Year
POL100539,0.616,E,North,6,1.3,28,112,253,B3,1,3366.73,5464.96,0,Prior Year
POL100540,0.942,A,South,8,12.1,65,50,477,B5,0,0.0,0.0,0,Prior Year
POL100541,0.742,D,Coastal,8,5.6,42,100,798,B1,0,0.0,0.0,1,Current Year
POL100542,0.716,F,North,13,6.5,27,50,451,B4,0,0.0,0.0,0,Prior Year
POL100543,0.826,E,West,9,7.1,39,97,1230,B3,0,0.0,0.0,1,Current Year
POL100544,0.813,B,North,13,9.7,29,81,702,B4,0,0.0,0.0,0,Prior Year
POL100545,0.508,A,North,9,9.4,27,106,922,B7,0,0.0,0.0,0,Prior Year
POL100546,0.443,C,Metro,8,1.2,65,56,52,B6,0,0.0,0.0,0,Current Year
POL100547,0.578,A,West,6,4.2,41,66,1413,B4,0,0.0,0.0,0,Prior Year
POL100548,0.617,D,South,11,13.2,28,86,2047,B4,0,0.0,0.0,1,Current Year
POL100549,0.356,D,Central,9,7.4,55,105,65,B1,0,0.0,0.0,0,Current Year
POL100550,0.581,D,West,4,1.4,50,80,936,B6,0,0.0,0.0,0,Prior Year
POL100551,0.73,E,East,6,2.6,39,90,1419,B1,0,0.0,0.0,1,Prior Year
POL100552,0.352,B,Coastal,8,6.4,35,50,1632,B6,0,0.0,0.0,0,Prior Year
POL100553,0.354,A,North,6,10.5,66,78,152,B7,0,0.0,0.0,0,Current Year
POL100554,0.38,B,Metro,4,1.6,42,73,556,B7,0,0.0,0.0,0,Current Year
POL100555,0.462,E,Coastal,15,17.1,59,50,2290,B1,0,0.0,0.0,0,Prior Year
POL100556,0.971,B,East,11,10.6,58,104,423,B7,0,0.0,0.0,0,Current Year
POL100557,0.269,A,East,10,15.4,20,65,605,B1,0,0.0,0.0,0,Prior Year
POL100558,0.388,D,Metro,9,25.0,63,113,1701,B3,0,0.0,0.0,1,Current Year
POL100559,0.374,D,Metro,9,6.3,51,50,275,B7,0,0.0,0.0,0,Prior Year
POL100560,0.606,F,North,6,4.9,28,82,2626,B5,0,0.0,0.0,1,Prior Year
POL100561,0.261,E,Central,7,5.0,21,70,257,B2,0,0.0,0.0,0,Current Year
POL100562,0.594,E,West,8,10.5,33,60,285,B2,0,0.0,0.0,0,Current Year
POL100563,0.372,E,Metro,12,11.8,20,104,1665,B1,1,5521.94,14836.26,1,Prior Year
POL100564,0.452,A,East,7,11.1,18,83,220,B2,0,0.0,0.0,0,Current Year
POL100565,0.844,F,Central,11,7.2,29,50,960,B3,0,0.0,0.0,0,Current Year
POL100566,0.388,B,North,5,8.5,77,50,150,B2,0,0.0,0.0,0,Prior Year
POL100567,0.713,A,South,10,7.1,61,123,1195,B4,0,0.0,0.0,1,Prior Year
POL100568,0.555,E,North,5,6.9,28,56,314,B1,0,0.0,0.0,0,Prior Year
POL100569,0.563,B,East,8,12.3,56,93,2013,B2,0,0.0,0.0,0,Prior Year
POL100570,0.863,B,South,5,11.5,57,50,458,B7,0,0.0,0.0,0,Current Year
POL100571,0.371,C,West,7,6.2,45,70,749,B3,0,0.0,0.0,0,Prior Year
POL100572,0.943,E,Central,13,10.5,54,50,238,B6,0,0.0,0.0,0,Prior Year
POL100573,0.92,B,East,11,2.5,35,59,183,B5,0,0.0,0.0,0,Prior Year
POL100574,0.751,E,North,13,25.0,37,82,299,B2,0,0.0,0.0,0,Prior Year
POL100575,0.287,F,Coastal,10,14.1,54,82,508,B2,0,0.0,0.0,1,Prior Year
POL100576,0.747,C,Metro,8,2.4,43,83,306,B5,0,0.0,0.0,1,Prior Year
POL100577,0.7,B,Metro,6,13.9,37,109,117,B3,0,0.0,0.0,0,Current Year
POL100578,0.829,B,East,12,5.3,28,52,70,B2,0,0.0,0.0,0,Prior Year
POL100579,0.41,B,West,6,6.3,52,77,439,B2,0,0.0,0.0,0,Prior Year
POL100580,0.965,C,East,7,3.2,46,57,172,B1,0,0.0,0.0,0,Current Year
POL100581,0.915,C,South,9,12.9,53,59,198,B1,0,0.0,0.0,0,Current Year
POL100582,0.336,B,South,6,3.1,40,50,5141,B6,0,0.0,0.0,0,Prior Year
POL100583,0.486,C,Central,10,7.0,68,77,6353,B5,0,0.0,0.0,0,Current Year
POL100584,0.274,B,West,5,13.6,51,89,6093,B7,0,0.0,0.0,1,Current Year
POL100585,0.873,E,East,5,6.4,49,50,157,B4,1,5757.45,6593.43,0,Prior Year
POL100586,0.936,F,South,7,15.2,38,74,334,B1,0,0.0,0.0,0,Prior Year
POL100587,0.992,C,Central,8,3.9,40,89,515,B1,0,0.0,0.0,0,Current Year
POL100588,0.709,A,East,6,22.2,39,80,263,B3,0,0.0,0.0,0,Current Year
POL100589,0.749,B,Central,5,3.2,43,82,637,B3,0,0.0,0.0,0,Current Year
POL100590,0.759,D,North,8,16.3,23,82,1276,B4,0,0.0,0.0,0,Current Year
POL100591,0.678,F,East,14,10.8,27,61,393,B5,0,0.0,0.0,0,Prior Year
POL100592,0.964,D,Coastal,12,15.8,42,83,636,B2,0,0.0,0.0,1,Prior Year
